record_id,node_key,display_name,stack_bb,spot_family,hero_position,villain_position,player_count,action_context,allowed_actions,app_status,source_class,source_confidence,range_cells_status,import_decision,trainer_default_visibility,owner_review_required,approval_target,population_strategy_summary,latest_research_alignment,simplified_live_rule,risk_flags,review_hand_focus,codex_action,codex_notes,field_integrity,created_date
FACING_3BET_15BB_UTG_VS_SB_facing_3bet_15bb_utg_vs_sb_bba,facing_3bet_15bb_utg_vs_sb_bba,facing_3bet 15bb UTG vs SB,15,facing_3bet,UTG,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces SB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_UTG_VS_BB_facing_3bet_15bb_utg_vs_bb_bba,facing_3bet_15bb_utg_vs_bb_bba,facing_3bet 15bb UTG vs BB,15,facing_3bet,UTG,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces BB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_HJ_VS_CO_facing_3bet_15bb_hj_vs_co_bba,facing_3bet_15bb_hj_vs_co_bba,facing_3bet 15bb HJ vs CO,15,facing_3bet,HJ,CO,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces CO 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_HJ_VS_BTN_facing_3bet_15bb_hj_vs_btn_bba,facing_3bet_15bb_hj_vs_btn_bba,facing_3bet 15bb HJ vs BTN,15,facing_3bet,HJ,BTN,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces BTN 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_HJ_VS_SB_facing_3bet_15bb_hj_vs_sb_bba,facing_3bet_15bb_hj_vs_sb_bba,facing_3bet 15bb HJ vs SB,15,facing_3bet,HJ,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces SB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_HJ_VS_BB_facing_3bet_15bb_hj_vs_bb_bba,facing_3bet_15bb_hj_vs_bb_bba,facing_3bet 15bb HJ vs BB,15,facing_3bet,HJ,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces BB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_CO_VS_BTN_facing_3bet_15bb_co_vs_btn_bba,facing_3bet_15bb_co_vs_btn_bba,facing_3bet 15bb CO vs BTN,15,facing_3bet,CO,BTN,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: CO opened and faces BTN 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_CO_VS_SB_facing_3bet_15bb_co_vs_sb_bba,facing_3bet_15bb_co_vs_sb_bba,facing_3bet 15bb CO vs SB,15,facing_3bet,CO,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: CO opened and faces SB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_CO_VS_BB_facing_3bet_15bb_co_vs_bb_bba,facing_3bet_15bb_co_vs_bb_bba,facing_3bet 15bb CO vs BB,15,facing_3bet,CO,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: CO opened and faces BB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_BTN_VS_SB_facing_3bet_15bb_btn_vs_sb_bba,facing_3bet_15bb_btn_vs_sb_bba,facing_3bet 15bb BTN vs SB,15,facing_3bet,BTN,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: BTN opened and faces SB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_BTN_VS_BB_facing_3bet_15bb_btn_vs_bb_bba,facing_3bet_15bb_btn_vs_bb_bba,facing_3bet 15bb BTN vs BB,15,facing_3bet,BTN,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: BTN opened and faces BB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_15BB_SB_VS_BB_facing_3bet_15bb_sb_vs_bb_bba,facing_3bet_15bb_sb_vs_bb_bba,facing_3bet 15bb SB vs BB,15,facing_3bet,SB,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: SB opened and faces BB 3-bet at 15bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_25BB_UTG_VS_HJ_facing_3bet_25bb_utg_vs_hj_bba,facing_3bet_25bb_utg_vs_hj_bba,facing_3bet 25bb UTG vs HJ,25,facing_3bet,UTG,HJ,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,JAM,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces HJ 3-bet at 25bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_25BB_UTG_VS_CO_facing_3bet_25bb_utg_vs_co_bba,facing_3bet_25bb_utg_vs_co_bba,facing_3bet 25bb UTG vs CO,25,facing_3bet,UTG,CO,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,JAM,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces CO 3-bet at 25bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_25BB_UTG_VS_BTN_facing_3bet_25bb_utg_vs_btn_bba,facing_3bet_25bb_utg_vs_btn_bba,facing_3bet 25bb UTG vs BTN,25,facing_3bet,UTG,BTN,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,JAM,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces BTN 3-bet at 25bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_25BB_UTG_VS_SB_facing_3bet_25bb_utg_vs_sb_bba,facing_3bet_25bb_utg_vs_sb_bba,facing_3bet 25bb UTG vs SB,25,facing_3bet,UTG,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,JAM,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces SB 3-bet at 25bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_25BB_UTG_VS_BB_facing_3bet_25bb_utg_vs_bb_bba,facing_3bet_25bb_utg_vs_bb_bba,facing_3bet 25bb UTG vs BB,25,facing_3bet,UTG,BB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,JAM,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: UTG opened and faces BB 3-bet at 25bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_3BET_25BB_HJ_VS_CO_facing_3bet_25bb_hj_vs_co_bba,facing_3bet_25bb_hj_vs_co_bba,facing_3bet 25bb HJ vs CO,25,facing_3bet,HJ,CO,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"FOUR_BET,JAM,CALL,FOLD",ui_supported_no_chart_quarantined_previous_pack_retracted,none_verified_quarantined_pack_rejected,NO_VERIFIED_SOURCE,NO_CHART_CELLS_IMPORTED,DO_NOT_IMPORT_FROM_HEURISTICS_NEEDS_VERIFIED_169_CELL_PACK,HIDDEN_DEFAULT_NOT_DRILLABLE,TRUE,SOURCE_REQUIRED_BEFORE_APPROVAL,Facing 3-bet stub: HJ opened and faces CO 3-bet at 25bb. Previous generated pack was rejected; keep as source-required review card.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Population simplification: unknown live 3-bets skew value-heavy, especially versus early opens; overfold marginal OOP continues until proven otherwise.",QUARANTINED_FAMILY;DO_NOT_REGENERATE_FROM_MEMORY;POSITION_AND_ICM_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
